"","SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_trimmed_R2","SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_trimmed_R1","SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_trimmed_R2","SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_trimmed_R1","SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_trimmed_R2","SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_trimmed_R1","SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_trimmed_R2","SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_trimmed_R1","SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_trimmed_R2","SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_trimmed_R1","SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_trimmed_R2","SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_trimmed_R1"
"gene-SAOUHSC_01620",5.82496264949235,7.25439369865646,7.29763977804743,5.25488673820277,5.64528948224041,5.85886068870457,5.85580000358502,6.19962072044863,6.30249068460349,6.11795887107545,6.14162711183908,6.35658060596831
"gene-SAOUHSC_01621",4.3260324835785,4.55053978281556,5.4635284899804,2.06878226500577,4.09873108783263,2.06878226500577,4.25791646490471,3.14617058727943,4.29993258198336,3.49711999767242,5.07528330253078,3.57760900246391
"gene-SAOUHSC_01622",4.28611986922084,5.21920394289106,5.22020767866975,3.58033186783366,3.5584771984786,5.1508044459727,5.10357047862073,4.72867413215485,4.7242072904438,4.85622355667433,4.92728380544846,4.44000448309949
"gene-SAOUHSC_01623",6.355278778707,5.9602507751956,6.36986574907252,5.99049134715345,6.01757864854675,7.20445465147757,7.13730545329441,6.97583619898441,6.94169654877363,6.14101467528395,6.09676440395556,6.66460436242652
"gene-SAOUHSC_01624",3.96596137191267,3.79627112960395,3.79694590453581,4.12661895681421,4.18339466880845,4.85992043303349,4.91014775920111,4.58458004389763,4.47505843123992,4.60830391595949,4.57317805688971,4.2542166761723
"gene-SAOUHSC_01625",2.78164797512025,4.03023732252689,4.03098163407044,3.25980471765215,3.41213508582793,3.28968107762226,3.74867423971654,3.76917471296609,3.43731085944089,2.80448087298327,2.79211803131699,3.15885988835518
"gene-SAOUHSC_01626",3.53279913661444,4.68696388841515,4.68786989203721,3.82898021941986,3.80422676150409,3.46577836844877,3.46418846672221,4.68231150658749,4.67789185740277,4.12211989852118,4.09173945554806,2.74607185840935
"gene-SAOUHSC_01627",2.78164797512025,3.10442823974499,3.10486155761016,3.82898021941986,3.80422676150409,2.06878226500577,2.06878226500577,2.06878226500577,2.95321905342805,3.09852866576036,3.08155736832759,2.06878226500577
"gene-SAOUHSC_01629",5.47839392227907,5.53509781317658,5.60523094167219,4.69279128130255,5.01212448244263,4.80491748249942,5.10357047862073,5.63501923630202,5.65350000542446,5.20551560691042,5.29172881018276,4.6959029743628
"gene-SAOUHSC_01630",4.3260324835785,2.06878226500577,2.06878226500577,2.06878226500577,2.75840365788272,3.61703834147931,3.28826805657536,4.23991091246808,3.43731085944089,2.80448087298327,2.79211803131699,3.09134639365286
"gene-SAOUHSC_01632",7.301589342996,6.10972954383175,5.96135036441716,7.97939783522023,7.9177854920419,7.69373038181682,7.54223051219864,7.24827403571829,7.06963105744697,7.15021390246878,7.06885097746751,7.52914167572599
"gene-SAOUHSC_01633",7.2677128127598,4.68696388841515,5.03095334375318,7.35391570907656,7.47807209160415,7.8679748296179,7.90979600855094,7.53564356332351,7.59193826878803,6.46694037525111,6.45747798142053,7.66259234752691
"gene-SAOUHSC_01634",4.84214799435072,3.50501103140423,3.50559044761364,4.90641264741395,5.09827066492554,4.17331614017258,4.17111377638507,5.05232314142264,5.01102187215585,3.9090853104463,3.99084536456871,4.22903870534115
"gene-SAOUHSC_01635",2.93758232796061,2.06878226500577,3.10486155761016,3.93627703910677,4.00806311410586,4.80491748249942,4.80230346607956,2.95504881649884,3.14397761100006,2.80448087298327,2.79211803131699,3.880643632972
"gene-SAOUHSC_01639",2.06878226500577,2.06878226500577,3.10486155761016,3.58033186783366,3.5584771984786,3.07512880396197,2.78657514708873,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577
"gene-SAOUHSC_01641",2.06878226500577,2.06878226500577,3.10486155761016,3.58033186783366,3.91035118062374,2.06878226500577,2.78657514708873,2.06878226500577,2.06878226500577,2.06878226500577,3.08155736832759,2.06878226500577
"gene-SAOUHSC_01643",2.57539119465867,2.06878226500577,2.06878226500577,4.03502567147195,4.00806311410586,2.06878226500577,2.06878226500577,2.06878226500577,2.69899025139293,3.09852866576036,3.47439555608005,2.06878226500577
"gene-SAOUHSC_01644",4.28611986922084,4.92480571676756,4.92575878891458,4.29233962370503,4.00806311410586,3.46577836844877,3.07394312994191,4.10159387690393,4.16877366985026,4.21662904614862,4.35423272906157,4.6959029743628
"gene-SAOUHSC_01645",6.66922614244603,6.40768891415091,6.62271726241181,6.65814650428556,6.61610202477521,5.01293397134497,5.01021016795167,6.01075238241885,5.98689211257313,6.53804270624453,6.47508883896029,4.86455224976115
"gene-SAOUHSC_01646",5.35359994181944,4.92480571676756,4.5514161372557,4.50740150369272,5.36390780685832,4.49095745921361,4.55734357676027,5.31486839886058,5.39690444162813,4.46509261267787,4.87423185082548,4.56413740538265
"gene-SAOUHSC_01652",7.86131408081764,7.25439369865646,7.27676576600764,7.00294032078141,6.9601352304551,7.51239206439858,7.50901297554718,6.95696824532274,6.95122151012101,6.68622049400886,6.65577292339451,7.81723062908182
"gene-SAOUHSC_01653",6.46202224811534,6.32868172030928,6.68748002205375,6.52202424906636,5.90393850409956,7.03927837743699,7.50901297554718,6.63950399982563,6.95122151012101,6.7771488991542,6.73094945434219,6.6283777327272
"gene-SAOUHSC_01656",3.91284282480805,6.01183178107547,5.73407749482376,5.94376948721928,5.52706071480444,4.62533465859935,4.55734357676027,4.30392479416546,4.36090653369051,4.12211989852118,3.99084536456871,3.33645854056697
"gene-SAOUHSC_01657",3.73806913753051,4.92480571676756,5.12877229317067,4.74938262595251,4.87201389845154,2.78743812217524,3.28826805657536,2.95504881649884,2.95321905342805,3.49711999767242,3.62643690011555,3.15885988835518
"gene-SAOUHSC_01658",5.97706593216235,5.85114429806183,6.01293660848589,6.78248793153511,6.77922974773141,4.17331614017258,4.41601107132905,4.77352131595192,4.85446602211287,5.83630213605811,5.79329347457741,5.45201404108526
"gene-SAOUHSC_01659",3.79918106833316,5.12778343521956,4.68786989203721,5.2929367733331,5.29298419952736,3.61703834147931,3.74867423971654,3.86104480014619,3.85765337013832,4.5385943701496,4.57317805688971,5.59114278288158
"gene-SAOUHSC_01660",5.44384691725351,6.01183178107547,6.01293660848589,5.73991227632291,5.52706071480444,3.97973536041015,3.28826805657536,5.18972028694474,4.52868529197399,4.02009613483117,4.09173945554806,5.05695890401793
"gene-SAOUHSC_01661",5.49535665788348,4.39879272320125,4.81193635648254,4.95503284261993,4.96697161550159,3.61703834147931,2.06878226500577,4.63432182545357,4.52868529197399,4.38733059655329,4.35423272906157,5.46241736947125
"gene-SAOUHSC_01662",11.1577084977997,11.375776728777,11.3535663753932,9.99701569042885,9.94451614656317,9.52421326503773,9.52487358978896,10.6226816667803,10.6150695576822,10.4148141008462,10.360469712915,10.5538407394173
"gene-SAOUHSC_01663",9.35627228138418,9.62401127020831,9.82166270834966,9.19279678072813,9.08420676105396,8.05835130571975,8.23326197127478,9.17006318874617,9.38544654670095,8.93979897224397,9.20165704746722,9.16576240681772
"gene-SAOUHSC_01664",5.49535665788348,5.90673885536015,6.11084387137016,6.5688455766963,6.51162909582945,5.56497623468068,5.68689023160479,5.15661260709157,5.21716109776116,6.41120398711271,6.36603036418553,6.85294450125951
"gene-SAOUHSC_01665",2.57539119465867,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.78743812217524,3.07394312994191,2.70031371626588,2.95321905342805,2.06878226500577,2.06878226500577,3.15885988835518
"gene-SAOUHSC_01666",9.29276667958567,8.89306300123246,8.88743539218922,9.89679692916433,9.84534318980431,7.27549962225985,7.25220715623474,8.57913337685261,8.54197046171075,8.52088166173186,8.48081744145739,8.56513430100543
"gene-SAOUHSC_01667",6.56137782446623,6.36872888537311,6.20248362504775,5.79367118935289,5.927400776833,5.83205364831005,5.90793405936757,6.89883337928627,6.88318380212479,6.73240317811057,6.59266668004061,7.16554453493372
"gene-SAOUHSC_01668",7.7915339517064,8.22594523451237,8.12581555785544,8.12203566798107,8.07766882449786,6.54256326172932,6.28786613015331,7.47728863160253,7.28071880063869,8.78431916538302,8.63338384560483,8.22103061224209
"gene-SAOUHSC_01670",6.99935172164888,5.9602507751956,7.29763977804743,3.82898021941986,5.67337187113162,4.49095745921361,5.68689023160479,5.83521690030404,6.84281033024103,6.27206353496046,7.99396606427705,6.20475304517081
"gene-SAOUHSC_01671",5.90303771528257,7.18891859318329,7.04948052866819,5.73991227632291,5.52706071480444,5.35419792938568,4.85727622027147,6.30802034868183,6.09426083398409,6.16370527904134,5.92764896880656,6.57702676803146
"gene-SAOUHSC_01672",5.90303771528257,5.60417228903111,6.44676242890976,4.74938262595251,5.21830315983175,3.8704983254327,5.38868474332018,3.86104480014619,5.85050341027559,5.41062936226673,5.92764896880656,5.90429117985161
"gene-SAOUHSC_01673",7.15574055222748,7.04829940417074,6.97365753054925,5.87069168283346,5.83114657909404,5.85886068870457,5.85580000358502,7.22481334147343,7.21900027669949,7.30072595826075,7.25342012968861,7.51682392314209
"gene-SAOUHSC_01675",3.37134560860125,9.20027773241593,8.84555086597428,9.33249936750491,9.10994584315674,8.5134022287626,8.20761825980609,8.09695379834017,7.51700406006805,9.44799902007797,9.07774053505053,9.30902210624913
"gene-SAOUHSC_01676",10.4717627493914,13.1847801799268,13.1982218339004,12.2341503748375,12.2023106113609,13.830169867449,13.8245267805021,12.03741388675,12.0432812996888,13.0485129939056,13.0112901675742,12.72628127308
"gene-SAOUHSC_01677",7.73600462573497,11.5432887687142,11.5991243272795,11.4301836175173,11.4358497383539,10.0123997567968,10.2017422295496,8.86602124814379,9.02224575296195,10.2816048248782,10.4115534728134,9.98246731164616
"gene-SAOUHSC_01678",4.70082926630653,6.40768891415091,6.40882886419431,6.01329204304994,6.03926190750346,5.53195181524921,5.52900245097224,4.97820704978223,4.97350452596892,5.01672601171152,4.92728380544846,5.15052868415478
"gene-SAOUHSC_01679",6.70586328930546,6.06161747176085,6.06272720146482,6.5688455766963,6.54226152926569,6.00992640778524,5.95823245365223,5.91590534668323,5.94923382945903,4.96525699717044,5.20910701843338,6.97330206931395
"gene-SAOUHSC_01680",5.19601152843034,6.36872888537311,6.36986574907252,5.53395454711513,5.67337187113162,5.10633978129869,5.14801427808411,4.72867413215485,4.67789185740277,4.85622355667433,4.76160352567928,6.57702676803146
"gene-SAOUHSC_01681",8.51919692938469,6.89244486345267,6.83767223852321,5.04745675291617,5.01212448244263,6.95519266505833,7.01243507296994,6.81747631191494,6.84281033024103,5.44830601712189,5.40723960445795,6.80913191048455
"gene-SAOUHSC_01682",10.0723923034349,9.21678520644834,9.21254441535446,6.50607182259235,6.4803292362462,8.72023864144142,8.7021544209945,8.29758122890772,8.27274384178036,6.53804270624453,6.49248637671859,7.7195897770744
"gene-SAOUHSC_01683",14.8057059916871,12.3923931226258,12.4045073366344,11.1614761540503,11.1410844512623,13.4411742107383,13.4465710107951,12.8529637036735,12.8591924944763,11.5770541515894,11.5403571305114,13.2069893613954
"gene-SAOUHSC_01684",7.10730053663257,5.60417228903111,5.60523094167219,4.95503284261993,4.40870447031796,5.27632846265715,5.27348206647884,5.05232314142264,4.93494802261097,4.7378533727906,4.50408562778194,5.8813107754087
"gene-SAOUHSC_01685",9.55581004868093,9.83117694693877,9.80718852714536,8.82364200613524,8.77231620768015,8.4621470458822,8.44558932256144,8.25962670927906,8.24979335067682,7.35088394732009,7.3132992035704,9.03632105440693
"gene-SAOUHSC_01686",3.73806913753051,2.06878226500577,4.39963372514336,3.93627703910677,4.54015397400442,3.75053003696524,3.74867423971654,2.70031371626588,3.43731085944089,4.21662904614862,4.76160352567928,3.28076953105285
"gene-SAOUHSC_01687",3.45510558048889,2.06878226500577,3.50559044761364,2.06878226500577,2.75840365788272,3.07512880396197,3.28826805657536,3.14617058727943,3.30140824234547,3.49711999767242,4.18524412778461,4.81608871262003
"gene-SAOUHSC_01688",4.9703455088334,4.55053978281556,4.92575878891458,5.32998692569098,5.36390780685832,4.68784800820862,4.68530114988495,4.23991091246808,4.29993258198336,3.65121037615674,3.76058546626491,5.56245619582059
"gene-SAOUHSC_01689",2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,3.14617058727943,3.14397761100006,2.06878226500577,2.06878226500577,3.33645854056697
"gene-SAOUHSC_01690",2.78164797512025,2.06878226500577,3.10486155761016,2.06878226500577,3.24204606071223,2.06878226500577,3.28826805657536,2.70031371626588,2.69899025139293,2.80448087298327,3.47439555608005,2.84852519476694
"gene-SAOUHSC_01691",3.96596137191267,4.22750356478632,4.22830156595527,5.09147088605957,4.40870447031796,3.46577836844877,3.74867423971654,3.86104480014619,4.16877366985026,4.02009613483117,3.62643690011555,3.84671681451881
"gene-SAOUHSC_01692",3.73806913753051,4.22750356478632,4.39963372514336,4.85602634121585,4.82197805505293,2.06878226500577,2.06878226500577,4.47925824505226,4.85446602211287,3.09852866576036,3.47439555608005,4.00773123935527
"gene-SAOUHSC_01693",4.20245829161047,3.79627112960395,4.03098163407044,6.99153979011423,6.982624893885,3.07512880396197,3.46418846672221,4.30392479416546,4.02278736926237,3.31755094229429,3.29734086147845,4.09525881717033
"gene-SAOUHSC_01694",7.58703377713725,7.81329079814543,7.78525204409353,6.67250518569439,6.65865149498847,6.72785455336727,6.69532074656419,7.48389043145341,7.50412729711383,6.57231642846813,6.52666182100871,6.44781795976567
"gene-SAOUHSC_01695",5.82496264949235,2.06878226500577,6.15739629023274,3.43214455742864,3.68782368848842,3.75053003696524,4.55734357676027,3.76917471296609,5.60575735146842,3.09852866576036,4.09173945554806,3.15885988835518
"gene-SAOUHSC_01696",4.78734878418838,2.06878226500577,2.06878226500577,3.58033186783366,3.68782368848842,3.28968107762226,3.28826805657536,4.02641610067446,4.02278736926237,3.78707919943132,3.76058546626491,3.880643632972
"gene-SAOUHSC_01697",4.01691184634702,3.50501103140423,3.50559044761364,4.50740150369272,4.60136750310951,3.46577836844877,3.28826805657536,3.4400290875847,3.43731085944089,3.9090853104463,3.88111735833716,4.03758346577849
"gene-SAOUHSC_01698",3.60539446768846,3.50501103140423,3.50559044761364,4.36795317915356,4.47603623103139,3.28968107762226,3.74867423971654,3.14617058727943,3.43731085944089,3.31755094229429,3.62643690011555,3.97715387485052
"gene-SAOUHSC_01699",3.73806913753051,3.79627112960395,3.79694590453581,4.212114862109,3.80422676150409,4.17331614017258,4.17111377638507,4.68231150658749,4.58026349986075,4.7378533727906,4.63891912183042,4.12314787436621
"gene-SAOUHSC_01700",4.06588324600971,3.10442823974499,3.10486155761016,4.36795317915356,4.47603623103139,4.17331614017258,4.33932286336646,3.56071837098988,3.66653160299657,3.49711999767242,4.27245638546164,4.27891971131821
"gene-SAOUHSC_01701",2.78164797512025,3.10442823974499,3.10486155761016,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,3.4400290875847,3.55779723378308,2.06878226500577,2.06878226500577,3.53347417348338
